cow_id,BD,name,d,weight,temp,humidity,pA,pB,health
26,Holstein,farm_beta,6,1112.638,24.2,62.4,22693.018,22591.004,good
26,Holstein,farm_beta,7,1125.172,24.2,61.5,22860.746,23214.231,good
26,Holstein,farm_beta,8,1130.069,23.6,72.4,23557.474,22538.467,good
26,Holstein,farm_beta,9,1101.053,22.1,46.2,21842.306,21369.224,good
26,Holstein,farm_beta,10,1110.233,21.9,72.3,23403.268,22407.174,good
26,Holstein,farm_beta,11,1111.814,23.4,45.1,22058.542,21878.131,good
26,Holstein,farm_beta,12,1092.205,18.0,57.3,21865.431,21196.141,good
26,Holstein,farm_beta,13,1063.015,21.7,39.2,21400.325,20586.927,good
26,Holstein,farm_beta,14,1033.134,24.1,66.9,22092.891,21985.088,good
26,Holstein,farm_beta,15,1025.611,17.6,68.2,22455.155,21726.163,good
26,Holstein,farm_beta,16,1011.763,20.2,57.6,20772.672,21033.962,good
26,Holstein,farm_beta,17,1010.441,22.4,56.3,21395.873,21078.335,good
26,Holstein,farm_beta,18,998.585,22.4,49.6,20919.518,20940.215,good
26,Holstein,farm_beta,19,983.506,23.1,48.8,21355.289,21973.891,good
26,Holstein,farm_beta,20,961.328,23.8,67.9,23205.07,23457.99,good
26,Holstein,farm_beta,21,945.997,15.5,54.0,20339.2,20562.998,good
26,Holstein,farm_beta,22,950.671,23.0,63.9,21679.149,22033.482,good
26,Holstein,farm_beta,23,949.88,23.9,55.6,21665.771,21575.079,good
26,Holstein,farm_beta,24,944.998,23.0,74.0,23486.682,23069.039,good
26,Holstein,farm_beta,25,954.749,18.3,46.2,20000.585,21162.489,good
26,Holstein,farm_beta,26,943.157,22.7,68.4,21894.1,22692.606,good
26,Holstein,farm_beta,27,927.539,20.6,42.8,21002.075,21781.055,good
26,Holstein,farm_beta,28,938.516,21.4,38.7,19851.239,19823.879,good
26,Holstein,farm_beta,29,914.852,20.2,38.3,20870.226,20917.496,good
26,Holstein,farm_beta,30,911.182,23.2,65.3,23052.32,22079.576,good
26,Holstein,farm_beta,31,907.863,15.3,61.4,21052.639,20799.081,good
26,Holstein,farm_beta,32,923.126,19.1,49.8,21805.57,20994.577,good
26,Holstein,farm_beta,33,918.727,21.0,62.0,22702.5,22728.342,good
26,Holstein,farm_beta,34,914.702,17.9,76.4,22211.922,22536.333,good
26,Holstein,farm_beta,35,901.119,18.4,50.8,20917.146,21292.501,good
26,Holstein,farm_beta,36,892.582,21.2,32.8,20104.858,20240.939,good
26,Holstein,farm_beta,37,872.01,21.6,53.5,21809.112,22315.452,good
26,Holstein,farm_beta,38,864.458,16.4,39.5,20576.392,20127.508,good
26,Holstein,farm_beta,39,851.643,23.8,33.6,20177.137,21598.184,good
26,Holstein,farm_beta,40,851.068,16.7,40.2,20501.66,20519.814,good
26,Holstein,farm_beta,41,845.612,15.1,68.8,21456.874,22247.153,good
27,Jersey,farm_beta,0,994.62,18.3,33.8,9246.77,10186.297,good
27,Jersey,farm_beta,1,979.897,24.8,72.8,11868.825,13213.57,good
27,Jersey,farm_beta,2,973.863,22.2,59.3,12620.339,11358.193,good
27,Jersey,farm_beta,3,974.749,24.4,66.7,11862.89,13241.614,good
27,Jersey,farm_beta,4,975.602,22.1,73.3,11844.711,12606.201,good
27,Jersey,farm_beta,5,966.162,17.6,37.1,9719.408,9810.741,good
27,Jersey,farm_beta,6,948.569,24.2,70.9,13376.182,13064.86,good
27,Jersey,farm_beta,7,939.621,22.6,59.2,11622.52,12324.201,good
27,Jersey,farm_beta,8,925.239,17.3,67.7,10618.737,11211.127,good
27,Jersey,farm_beta,9,898.133,22.8,30.2,10120.624,10710.642,good
27,Jersey,farm_beta,10,908.001,18.9,60.6,11180.237,10507.648,good
27,Jersey,farm_beta,11,906.858,20.2,44.9,10652.299,10522.544,good
27,Jersey,farm_beta,12,911.787,18.9,30.6,10514.973,8950.942,good
27,Jersey,farm_beta,13,897.112,24.1,41.0,11742.271,11073.314,good
27,Jersey,farm_beta,14,902.882,18.7,44.8,11372.001,10761.648,good
27,Jersey,farm_beta,15,894.819,20.5,76.0,11944.398,12692.354,good
27,Jersey,farm_beta,16,895.312,15.6,34.1,10226.305,9420.005,good
27,Jersey,farm_beta,17,897.832,23.2,58.2,12314.872,11208.859,good
27,Jersey,farm_beta,18,886.096,19.6,70.4,12413.09,12743.153,good
27,Jersey,farm_beta,19,877.326,19.1,64.8,10804.453,10823.881,good
27,Jersey,farm_beta,20,867.562,19.3,62.0,10620.619,11901.601,good
27,Jersey,farm_beta,21,835.117,17.5,33.3,10386.384,10289.338,good
27,Jersey,farm_beta,22,832.091,22.2,52.5,10366.911,11886.411,good
27,Jersey,farm_beta,23,822.177,15.6,43.4,10418.923,10564.944,good
27,Jersey,farm_beta,24,822.215,23.5,50.5,10476.612,10684.865,good
27,Jersey,farm_beta,25,821.695,23.4,53.2,10475.053,11717.237,good
27,Jersey,farm_beta,26,820.033,22.3,68.5,10991.14,12331.858,good
27,Jersey,farm_beta,27,812.607,23.5,54.3,12204.282,11851.382,good
27,Jersey,farm_beta,28,784.546,23.7,30.3,10205.156,10174.885,good
27,Jersey,farm_beta,29,781.698,22.2,34.6,9673.006,10184.75,good
27,Jersey,farm_beta,30,781.341,20.2,45.5,10832.876,9619.327,good
27,Jersey,farm_beta,31,772.846,15.8,34.1,10097.168,8870.603,good
27,Jersey,farm_beta,32,764.171,17.0,59.7,11717.297,11444.658,good
27,Jersey,farm_beta,33,749.101,15.3,36.5,9002.832,9472.994,good
27,Jersey,farm_beta,34,734.352,18.2,64.3,11502.098,12113.309,good
27,Jersey,farm_beta,35,727.574,18.5,69.2,11071.008,11268.809,good
27,Jersey,farm_beta,36,707.415,19.7,79.7,12670.746,12411.458,good
27,Jersey,farm_beta,37,677.803,19.6,33.6,9714.286,9522.508,good
27,Jersey,farm_beta,38,656.693,20.6,44.9,10563.105,10413.841,good
27,Jersey,farm_beta,39,638.845,23.4,77.9,12160.367,12286.604,good
27,Jersey,farm_beta,40,625.117,24.7,48.5,11578.253,10800.412,good
27,Jersey,farm_beta,41,610.764,19.8,55.1,9934.038,9930.356,good
28,Guernsey,farm_beta,0,1073.384,17.7,75.8,10440.998,10715.069,good
28,Guernsey,farm_beta,1,1074.223,17.8,60.7,10475.844,9605.722,good
28,Guernsey,farm_beta,2,1062.015,23.0,41.4,9577.651,9435.724,good
28,Guernsey,farm_beta,3,1074.544,18.5,38.4,9475.408,9528.36,good
28,Guernsey,farm_beta,4,1066.418,16.3,42.4,8535.342,10045.882,good
28,Guernsey,farm_beta,5,1057.969,22.3,79.0,12326.916,12355.112,good
28,Guernsey,farm_beta,6,1035.722,18.1,69.7,11815.442,11167.85,good
28,Guernsey,farm_beta,7,1029.889,24.4,73.0,11282.218,12360.076,good
28,Guernsey,farm_beta,8,1038.902,20.8,77.3,11383.068,11351.726,good
28,Guernsey,farm_beta,9,1007.957,18.9,37.4,9355.678,9344.784,good
28,Guernsey,farm_beta,10,983.434,17.8,63.4,11362.362,9873.192,good
28,Guernsey,farm_beta,11,969.262,19.5,64.8,10799.44,9890.41,good
28,Guernsey,farm_beta,12,960.378,23.2,77.9,11173.135,12394.176,good
28,Guernsey,farm_beta,13,952.648,19.3,40.7,8947.449,9985.836,good
28,Guernsey,farm_beta,14,926.829,18.3,35.6,9947.926,9769.228,good
28,Guernsey,farm_beta,15,899.858,19.1,51.7,9285.878,9986.733,good
28,Guernsey,farm_beta,16,865.013,18.5,34.2,9297.895,9613.653,good
28,Guernsey,farm_beta,17,863.949,17.1,54.7,10139.574,9155.444,good
28,Guernsey,farm_beta,18,856.375,18.1,56.6,10120.812,9383.119,good
28,Guernsey,farm_beta,19,860.916,22.8,60.6,9886.853,10058.341,good
28,Guernsey,farm_beta,20,873.191,20.8,58.3,11125.457,10413.399,good
28,Guernsey,farm_beta,21,874.608,18.7,45.1,8795.597,8957.368,good
28,Guernsey,farm_beta,22,869.034,19.9,44.0,8979.717,9498.123,good
28,Guernsey,farm_beta,23,868.195,24.1,79.6,11402.447,12401.251,good
28,Guernsey,farm_beta,24,846.673,19.6,68.9,11851.869,11198.335,good
28,Guernsey,farm_beta,25,831.925,18.1,49.4,10334.314,9256.413,good
28,Guernsey,farm_beta,26,822.155,16.3,68.7,10092.36,10892.103,good
28,Guernsey,farm_beta,27,805.258,21.4,75.0,11993.067,11863.426,good
28,Guernsey,farm_beta,28,803.875,24.3,64.1,11975.137,10107.756,good
28,Guernsey,farm_beta,29,786.484,24.4,48.2,9290.204,9779.547,good
28,Guernsey,farm_beta,30,756.871,18.6,65.5,11305.062,10627.484,good
28,Guernsey,farm_beta,31,751.033,21.4,79.0,11603.465,11540.423,good
28,Guernsey,farm_beta,32,728.581,16.4,63.1,9202.265,10690.289,good
28,Guernsey,farm_beta,33,703.997,18.4,36.6,8554.034,8481.307,good
28,Guernsey,farm_beta,34,679.878,15.1,47.4,8755.545,9104.886,good
28,Guernsey,farm_beta,35,682.596,24.6,44.4,9145.314,9442.725,good
28,Guernsey,farm_beta,36,667.648,22.0,56.8,11269.487,10383.207,good
28,Guernsey,farm_beta,37,647.702,22.1,77.3,10786.93,11118.591,good
28,Guernsey,farm_beta,38,620.492,21.0,69.7,9863.319,10234.413,good
28,Guernsey,farm_beta,39,615.439,17.3,49.4,9339.554,9401.56,good
28,Guernsey,farm_beta,40,617.988,21.3,62.4,11201.275,9769.013,good
28,Guernsey,farm_beta,41,612.481,22.0,53.6,10558.702,9619.048,good
29,Jersey,farm_beta,0,971.288,21.6,53.6,12222.224,10810.495,good
29,Jersey,farm_beta,1,956.56,17.2,73.6,11318.168,12032.777,good
29,Jersey,farm_beta,2,965.929,20.2,45.1,10875.03,11687.836,good
29,Jersey,farm_beta,3,962.564,24.0,56.6,11609.281,11103.947,good
29,Jersey,farm_beta,4,950.431,22.0,33.6,10315.563,11006.452,good
29,Jersey,farm_beta,5,959.405,19.9,58.7,11541.34,10684.814,good
29,Jersey,farm_beta,6,954.299,23.1,32.4,11291.392,11152.258,good
29,Jersey,farm_beta,7,952.682,17.0,41.4,9409.894,9348.282,good
29,Jersey,farm_beta,8,949.044,15.1,69.5,12184.415,10472.083,good
29,Jersey,farm_beta,9,917.264,18.6,36.6,10707.997,10091.084,good
29,Jersey,farm_beta,10,926.958,18.3,48.8,10802.385,10322.437,good
29,Jersey,farm_beta,11,915.677,21.8,60.8,11767.482,11582.672,good
29,Jersey,farm_beta,12,922.654,21.2,68.3,11758.786,12696.03,good
29,Jersey,farm_beta,13,894.668,18.3,69.4,11763.662,11917.786,good
29,Jersey,farm_beta,14,874.837,15.5,36.2,9386.014,9194.373,good
29,Jersey,farm_beta,15,842.803,21.7,42.8,10850.065,10487.942,good
29,Jersey,farm_beta,16,844.771,24.5,45.4,11723.596,11768.82,good
29,Jersey,farm_beta,17,827.803,19.4,77.1,11598.323,11504.731,good
29,Jersey,farm_beta,18,798.637,20.2,51.7,11532.817,10315.537,good
29,Jersey,farm_beta,19,763.557,17.1,62.8,10305.291,10704.868,good
29,Jersey,farm_beta,20,751.287,15.4,62.3,10861.549,11868.726,good
29,Jersey,farm_beta,21,730.399,17.4,52.5,11019.761,10868.613,good
29,Jersey,farm_beta,22,735.418,23.5,80.0,12147.025,12034.0,good
29,Jersey,farm_beta,23,748.665,22.4,35.5,10689.142,11250.433,good
29,Jersey,farm_beta,24,734.06,23.4,72.2,12319.731,12281.865,good
29,Jersey,farm_beta,25,711.914,21.3,56.1,11030.18,11775.389,good
29,Jersey,farm_beta,26,690.173,21.5,50.1,11495.65,10947.663,good
29,Jersey,farm_beta,27,687.295,21.2,33.6,9728.186,9063.433,good
29,Jersey,farm_beta,28,697.036,16.5,60.7,10441.634,10094.953,good
29,Jersey,farm_beta,29,669.954,19.6,55.6,11657.668,11088.147,good
29,Jersey,farm_beta,30,640.735,20.5,53.8,10672.866,11760.84,good
29,Jersey,farm_beta,31,649.862,17.6,46.9,9808.513,10369.333,good
29,Jersey,farm_beta,32,624.811,18.8,67.2,11824.814,11336.001,good
29,Jersey,farm_beta,33,612.341,18.5,63.6,10866.41,12058.204,good
29,Jersey,farm_beta,34,584.121,20.6,78.6,12082.658,11240.13,good
29,Jersey,farm_beta,35,582.819,19.8,72.7,11588.755,12037.474,good
29,Jersey,farm_beta,36,576.886,24.7,44.5,11064.183,11717.074,good
29,Jersey,farm_beta,37,565.903,21.6,68.4,12400.905,11021.013,good
29,Jersey,farm_beta,38,547.981,15.1,58.2,11380.477,10388.565,good
29,Jersey,farm_beta,39,557.958,23.3,48.9,10936.979,10926.673,good
29,Jersey,farm_beta,40,553.058,20.1,59.5,11189.572,10595.768,good
29,Jersey,farm_beta,41,520.976,23.4,35.1,9202.826,10765.278,good
30,Jersey,farm_beta,0,970.093,20.9,59.4,12411.818,11326.957,good
30,Jersey,farm_beta,1,945.829,17.2,51.8,11056.794,9928.049,good
30,Jersey,farm_beta,2,949.078,22.3,65.6,11386.068,11262.287,good
30,Jersey,farm_beta,3,936.311,19.4,78.6,12785.232,12245.103,good
30,Jersey,farm_beta,4,925.554,19.0,64.2,10628.882,11579.954,good
30,Jersey,farm_beta,5,942.914,17.6,52.5,11018.614,10407.523,good
30,Jersey,farm_beta,6,935.21,15.1,66.5,10780.022,10668.283,good
30,Jersey,farm_beta,7,901.902,18.7,31.2,9698.954,10820.045,good
30,Jersey,farm_beta,8,902.366,20.3,77.5,11810.783,12134.393,good
30,Jersey,farm_beta,9,877.492,17.0,51.7,10051.447,10121.773,good
30,Jersey,farm_beta,10,870.699,22.6,51.1,11045.265,11722.263,good
30,Jersey,farm_beta,11,861.923,24.8,55.0,12193.886,12297.005,good
30,Jersey,farm_beta,12,853.524,17.3,54.1,10230.87,11722.843,good
30,Jersey,farm_beta,13,829.937,20.7,53.7,10233.877,11494.89,good
30,Jersey,farm_beta,14,840.385,21.2,48.5,11039.483,11102.088,good
30,Jersey,farm_beta,15,832.111,16.0,58.3,10314.233,11057.63,good
30,Jersey,farm_beta,16,833.489,16.1,53.4,11369.79,11118.888,good
30,Jersey,farm_beta,17,827.674,19.4,54.0,11487.685,11822.259,good
30,Jersey,farm_beta,18,827.433,15.3,65.3,10940.119,10286.979,good
30,Jersey,farm_beta,19,827.944,23.8,54.7,11464.747,11124.484,good
30,Jersey,farm_beta,20,834.863,18.1,40.0,9273.796,10312.125,good
30,Jersey,farm_beta,21,816.285,24.4,58.3,12499.714,10945.932,good
30,Jersey,farm_beta,22,798.898,23.5,67.2,11781.735,11598.533,good
30,Jersey,farm_beta,23,773.156,17.8,53.0,10751.912,10975.633,good
30,Jersey,farm_beta,24,754.103,23.0,43.2,10694.169,9902.211,good
30,Jersey,farm_beta,25,717.211,21.0,33.9,9076.146,10646.862,good
30,Jersey,farm_beta,26,697.621,20.4,51.4,10546.79,11485.665,good
30,Jersey,farm_beta,27,685.644,20.9,37.2,10405.988,10730.623,good
30,Jersey,farm_beta,28,691.223,21.5,51.5,10955.665,10636.899,good
30,Jersey,farm_beta,29,680.996,16.9,71.1,10863.3,11534.544,good
30,Jersey,farm_beta,30,679.183,22.0,35.7,9910.972,10305.721,good
30,Jersey,farm_beta,31,658.893,19.6,36.9,9128.944,10520.912,good
30,Jersey,farm_beta,32,646.474,22.6,75.0,12967.676,11308.421,good
30,Jersey,farm_beta,33,644.466,20.2,45.0,10958.268,9860.759,good
30,Jersey,farm_beta,34,654.388,23.4,45.5,11673.71,11688.166,good
30,Jersey,farm_beta,35,633.687,24.0,33.3,10060.95,10007.265,good
30,Jersey,farm_beta,36,616.318,24.5,45.1,9853.841,10213.855,good
30,Jersey,farm_beta,37,596.542,21.6,37.1,9926.066,10581.88,good
30,Jersey,farm_beta,38,601.258,21.9,38.5,10800.265,10870.997,good
30,Jersey,farm_beta,39,592.831,24.1,31.7,10763.938,9717.468,good
30,Jersey,farm_beta,40,564.743,17.6,45.9,9282.467,10571.122,good
30,Jersey,farm_beta,41,557.766,15.6,51.3,9559.856,9801.998,good
31,Jersey,farm_beta,0,982.295,24.1,77.4,11993.796,12510.189,good
31,Jersey,farm_beta,1,989.144,19.2,72.3,12696.901,11277.804,good
31,Jersey,farm_beta,2,989.095,23.3,56.0,12440.813,11854.856,good
31,Jersey,farm_beta,3,979.645,23.2,38.4,10633.953,10902.031,good
31,Jersey,farm_beta,4,963.002,18.3,60.6,10381.927,10910.585,good
31,Jersey,farm_beta,5,941.852,19.4,50.4,9926.441,10945.381,good
31,Jersey,farm_beta,6,950.646,19.3,69.6,12423.571,11218.468,good
31,Jersey,farm_beta,7,927.895,20.1,53.3,11058.503,11343.073,good
31,Jersey,farm_beta,8,925.667,16.9,38.2,9501.817,10136.408,good
31,Jersey,farm_beta,9,898.932,24.0,38.9,10729.279,11739.153,good
31,Jersey,farm_beta,10,876.677,24.7,69.4,12692.286,13259.763,good
31,Jersey,farm_beta,11,884.892,23.1,49.9,11308.812,10832.251,good
31,Jersey,farm_beta,12,868.109,24.7,73.1,12234.466,12506.434,good
31,Jersey,farm_beta,13,848.733,20.9,55.9,11920.201,11057.544,good
31,Jersey,farm_beta,14,850.733,24.0,58.6,12586.397,12307.718,good
31,Jersey,farm_beta,15,834.621,24.0,65.1,11063.879,11917.044,good
31,Jersey,farm_beta,16,804.783,19.0,70.2,11292.696,11481.567,good
31,Jersey,farm_beta,17,780.172,19.3,51.7,10099.437,11530.766,good
31,Jersey,farm_beta,18,772.576,19.9,65.8,11879.676,12082.7,good
31,Jersey,farm_beta,19,768.813,18.2,71.4,11407.052,10884.057,good
31,Jersey,farm_beta,20,760.545,20.7,74.8,11188.872,12250.541,good
31,Jersey,farm_beta,21,743.862,23.4,51.4,11589.889,10208.135,good
31,Jersey,farm_beta,22,756.197,23.4,55.6,12267.891,11831.633,good
31,Jersey,farm_beta,23,753.798,15.5,65.6,10242.113,10470.024,good
31,Jersey,farm_beta,24,752.222,22.6,69.8,11851.798,11248.254,good
31,Jersey,farm_beta,25,760.502,18.0,71.2,11569.175,11285.794,good
31,Jersey,farm_beta,26,762.224,17.6,39.4,9237.912,10037.752,good
31,Jersey,farm_beta,27,758.252,24.3,64.4,12392.64,12885.453,good
31,Jersey,farm_beta,28,757.309,15.2,32.4,9507.448,10368.949,good
31,Jersey,farm_beta,29,750.135,24.7,72.5,12118.696,13018.177,good
31,Jersey,farm_beta,30,725.206,24.6,57.6,10925.784,11430.222,good
31,Jersey,farm_beta,31,721.034,24.1,71.1,11304.965,12003.911,good
31,Jersey,farm_beta,32,702.447,24.4,38.1,10446.904,11303.304,good
31,Jersey,farm_beta,33,713.903,20.9,73.3,12397.843,11307.026,good
31,Jersey,farm_beta,34,719.436,22.1,55.2,10514.958,11351.654,good
31,Jersey,farm_beta,35,723.698,15.4,55.9,11306.628,9876.575,good
31,Jersey,farm_beta,36,716.347,24.4,38.4,10116.208,9928.545,good
31,Jersey,farm_beta,37,702.39,22.4,52.6,11092.121,10918.35,good
31,Jersey,farm_beta,38,702.901,20.7,71.5,12549.925,12453.253,good
31,Jersey,farm_beta,39,687.118,19.0,67.3,10870.681,11538.218,good
31,Jersey,farm_beta,40,679.763,19.4,53.8,11790.262,11679.82,good
31,Jersey,farm_beta,41,686.018,18.2,46.4,9747.385,11175.502,good
32,Jersey,farm_beta,0,983.613,15.6,46.3,9955.837,10221.39,good
32,Jersey,farm_beta,1,973.563,18.9,59.1,11817.812,12269.675,good
32,Jersey,farm_beta,2,964.401,20.2,74.3,12528.347,12075.642,good
32,Jersey,farm_beta,3,943.469,19.0,69.1,12262.319,11064.117,good
32,Jersey,farm_beta,4,919.217,24.4,79.9,13185.989,13717.422,good
32,Jersey,farm_beta,5,899.052,17.3,74.1,12821.718,12512.853,good
32,Jersey,farm_beta,6,870.244,18.6,40.6,10179.451,9345.005,good
32,Jersey,farm_beta,7,854.59,23.3,33.4,10390.142,9680.108,good
32,Jersey,farm_beta,8,828.54,19.8,38.4,9408.261,10702.525,good
32,Jersey,farm_beta,9,809.993,23.8,59.1,10698.026,11597.362,good
32,Jersey,farm_beta,10,795.234,21.5,53.4,10923.957,11894.721,good
32,Jersey,farm_beta,11,770.833,17.7,37.8,9143.574,9274.027,good
32,Jersey,farm_beta,12,735.756,16.9,37.1,9756.531,10159.164,good
32,Jersey,farm_beta,13,720.883,16.6,78.5,12478.848,11420.778,good
32,Jersey,farm_beta,14,721.947,15.1,42.6,9295.722,9560.494,good
32,Jersey,farm_beta,15,721.982,19.8,78.2,11967.597,12963.017,good
32,Jersey,farm_beta,16,708.06,21.2,53.1,11882.713,11751.31,good
32,Jersey,farm_beta,17,679.754,18.6,33.6,10659.637,9404.195,good
32,Jersey,farm_beta,18,676.087,22.4,55.1,11443.355,11168.281,good
32,Jersey,farm_beta,19,649.033,23.6,58.0,11972.51,10896.204,good
32,Jersey,farm_beta,20,624.242,19.9,45.4,11025.016,10154.756,good
32,Jersey,farm_beta,21,598.397,20.0,49.1,11414.306,11343.084,good
32,Jersey,farm_beta,22,596.455,25.0,61.7,11889.004,10829.198,good
32,Jersey,farm_beta,23,578.33,20.0,61.5,10724.724,10441.988,good
32,Jersey,farm_beta,24,585.297,24.3,70.7,11992.373,11207.917,good
32,Jersey,farm_beta,25,566.719,20.1,38.7,10603.38,10479.137,good
32,Jersey,farm_beta,26,549.59,17.0,79.4,12009.84,11278.874,good
32,Jersey,farm_beta,27,531.449,22.7,76.7,12941.13,12787.079,good
32,Jersey,farm_beta,28,508.381,20.9,68.2,11766.599,12413.27,good
32,Jersey,farm_beta,29,487.454,22.3,61.9,11602.265,12085.583,good
32,Jersey,farm_beta,30,502.475,19.6,35.1,9750.97,8975.017,good
32,Jersey,farm_beta,31,479.586,18.9,34.4,9372.662,9003.722,good
32,Jersey,farm_beta,32,452.396,23.5,45.1,9687.096,9688.88,good
32,Jersey,farm_beta,33,457.192,20.1,54.2,9911.601,9701.432,good
32,Jersey,farm_beta,34,451.748,16.8,38.8,10525.08,10064.028,good
32,Jersey,farm_beta,35,434.399,23.3,65.5,11812.037,10792.904,good
32,Jersey,farm_beta,36,434.17,23.5,65.9,12006.735,11932.923,good
32,Jersey,farm_beta,37,429.061,23.0,55.1,11119.245,11670.792,good
32,Jersey,farm_beta,38,420.8,19.3,64.8,11986.215,12055.345,good
32,Jersey,farm_beta,39,392.199,24.0,66.1,11632.435,10711.413,good
32,Jersey,farm_beta,40,384.327,24.6,36.1,10111.634,9797.832,good
32,Jersey,farm_beta,41,378.18,20.9,52.5,9885.807,9981.086,good
33,Jersey,farm_beta,0,982.319,20.2,56.9,11509.052,10562.371,good
33,Jersey,farm_beta,1,972.939,24.5,60.0,11820.272,12844.291,good
33,Jersey,farm_beta,2,982.128,22.8,45.2,10987.878,10791.264,good
33,Jersey,farm_beta,3,963.283,23.7,53.7,12400.018,10983.824,good
33,Jersey,farm_beta,4,957.95,19.1,71.8,12222.887,12303.998,good
33,Jersey,farm_beta,5,940.467,19.0,68.6,12066.803,11192.678,good
33,Jersey,farm_beta,6,935.726,24.2,61.6,12269.985,12221.942,good
33,Jersey,farm_beta,7,911.681,20.4,80.0,12099.509,12198.12,good
33,Jersey,farm_beta,8,893.761,23.8,72.1,12477.423,12914.474,good
33,Jersey,farm_beta,9,889.882,20.5,45.5,9899.991,10540.56,good
33,Jersey,farm_beta,10,898.0,17.2,39.1,9897.668,9163.643,good
33,Jersey,farm_beta,11,889.966,16.2,50.4,10146.455,10658.409,good
33,Jersey,farm_beta,12,887.625,20.8,57.4,11142.004,10914.594,good
33,Jersey,farm_beta,13,853.596,20.0,67.9,11138.969,12492.016,good
33,Jersey,farm_beta,14,834.615,19.5,31.3,10421.095,9087.704,good
33,Jersey,farm_beta,15,815.898,20.2,40.1,11298.948,11054.6,good
33,Jersey,farm_beta,16,803.482,21.4,51.6,10605.895,11502.233,good
33,Jersey,farm_beta,17,810.716,24.0,56.2,10987.764,12297.781,good
33,Jersey,farm_beta,18,801.639,17.3,31.8,8794.784,10545.885,good
33,Jersey,farm_beta,19,798.208,20.9,64.3,12046.636,10877.56,good
33,Jersey,farm_beta,20,780.112,23.3,31.6,11126.187,10494.828,good
33,Jersey,farm_beta,21,781.891,15.3,59.2,10470.004,10224.322,good
33,Jersey,farm_beta,22,768.732,20.1,52.8,11678.1,11879.635,good
33,Jersey,farm_beta,23,743.829,15.4,68.0,11978.902,11186.453,good
33,Jersey,farm_beta,24,743.739,24.9,78.6,13032.736,12520.888,good
33,Jersey,farm_beta,25,736.096,17.8,39.1,10667.475,10931.719,good
33,Jersey,farm_beta,26,727.774,17.3,64.1,10775.921,11672.31,good
33,Jersey,farm_beta,27,710.003,17.3,77.0,11289.967,11010.22,good
33,Jersey,farm_beta,28,712.316,20.3,49.3,11567.453,10282.508,good
33,Jersey,farm_beta,29,699.992,23.2,79.0,13047.662,13294.639,good
33,Jersey,farm_beta,30,689.538,17.1,33.3,9014.193,10202.75,good
33,Jersey,farm_beta,31,673.937,22.4,31.1,10284.489,9759.364,good
33,Jersey,farm_beta,32,644.722,20.4,63.3,11117.468,11331.919,good
33,Jersey,farm_beta,33,631.513,22.3,51.2,11388.258,10490.167,good
33,Jersey,farm_beta,34,610.341,19.7,60.6,11732.403,10704.275,good
33,Jersey,farm_beta,35,579.524,16.2,73.0,10967.618,10961.642,good
33,Jersey,farm_beta,36,566.154,19.7,31.0,10201.523,9145.11,good
33,Jersey,farm_beta,37,570.375,17.4,42.8,10712.668,9622.634,good
33,Jersey,farm_beta,38,563.872,18.7,33.1,9759.585,9956.077,good
33,Jersey,farm_beta,39,549.666,16.1,49.3,10395.845,9980.693,good
33,Jersey,farm_beta,40,537.171,23.3,79.8,12472.536,13313.294,good
33,Jersey,farm_beta,41,532.717,19.1,59.1,11115.564,10660.856,good
34,Jersey,farm_beta,0,984.192,22.3,72.1,11844.375,11643.265,good
34,Jersey,farm_beta,1,985.703,19.6,48.8,10696.091,10465.098,good
34,Jersey,farm_beta,2,981.502,15.9,30.4,8858.334,10526.672,good
34,Jersey,farm_beta,3,966.731,19.5,32.7,9611.302,10233.746,good
34,Jersey,farm_beta,4,956.173,23.2,44.2,10414.873,11483.72,good
34,Jersey,farm_beta,5,924.42,15.5,40.3,10257.305,10290.262,good
34,Jersey,farm_beta,6,912.85,16.8,72.8,11176.048,11083.224,good
34,Jersey,farm_beta,7,882.274,16.6,66.7,10619.139,11701.706,good
34,Jersey,farm_beta,8,872.14,21.4,41.4,11363.206,11408.435,good
34,Jersey,farm_beta,9,878.957,22.6,53.5,11989.373,10957.79,good
34,Jersey,farm_beta,10,878.915,15.4,53.4,9940.381,10422.979,good
34,Jersey,farm_beta,11,875.786,20.3,66.0,10817.542,12407.53,good
34,Jersey,farm_beta,12,853.407,22.2,42.3,10106.238,10097.408,good
34,Jersey,farm_beta,13,849.675,24.5,57.0,10749.468,10741.762,good
34,Jersey,farm_beta,14,825.745,22.4,51.4,10805.153,12098.397,good
34,Jersey,farm_beta,15,816.669,15.3,77.0,11277.413,11862.23,good
34,Jersey,farm_beta,16,810.817,23.7,64.6,11412.697,11200.708,good
34,Jersey,farm_beta,17,789.856,19.9,75.6,12107.759,11636.24,good
34,Jersey,farm_beta,18,760.227,17.2,36.0,10034.626,10714.522,good
34,Jersey,farm_beta,19,739.205,24.9,73.2,12408.482,13206.338,good
34,Jersey,farm_beta,20,742.71,23.5,41.5,10908.626,11145.667,good
34,Jersey,farm_beta,21,709.103,21.6,49.6,11429.346,11408.244,good
34,Jersey,farm_beta,22,699.739,15.3,74.0,10696.409,11303.249,good
34,Jersey,farm_beta,23,711.156,24.5,70.9,11758.48,11560.465,good
34,Jersey,farm_beta,24,689.507,18.4,77.2,12275.538,12344.331,good
34,Jersey,farm_beta,25,679.294,21.0,37.7,9819.47,10012.318,good
