ID,breed,farm_id,day,weight,temperature,humidity,production,health
40,Guernsey,farm_alpha,28,3871.366,16.1,79.4,14602.679,productive
40,Guernsey,farm_alpha,29,3896.027,16.9,65.2,14098.121,productive
40,Guernsey,farm_alpha,29,3980.611,16.9,65.2,14650.012,productive
40,Guernsey,farm_alpha,30,4052.162,21.2,75.1,14881.942,productive
40,Guernsey,farm_alpha,30,4100.954,21.2,75.1,15040.042,productive
40,Guernsey,farm_alpha,31,4102.746,24.0,32.0,13606.165,productive
40,Guernsey,farm_alpha,31,4184.245,24.0,32.0,13817.924,productive
40,Guernsey,farm_alpha,32,4197.744,18.6,49.7,13107.283,productive
40,Guernsey,farm_alpha,32,4239.611,18.6,49.7,12721.903,productive
40,Guernsey,farm_alpha,33,4284.197,22.4,51.1,14072.915,productive
40,Guernsey,farm_alpha,33,4340.645,22.4,51.1,13297.921,productive
40,Guernsey,farm_alpha,34,4364.193,18.8,62.6,13747.034,productive
40,Guernsey,farm_alpha,34,4443.016,18.8,62.6,14956.544,productive
40,Guernsey,farm_alpha,35,4517.644,18.1,64.1,15345.516,productive
40,Guernsey,farm_alpha,35,4604.762,18.1,64.1,14743.786,productive
40,Guernsey,farm_alpha,36,4700.124,24.1,48.8,13622.985,productive
40,Guernsey,farm_alpha,36,4771.639,24.1,48.8,14400.003,productive
40,Guernsey,farm_alpha,37,4867.992,23.4,72.7,15952.566,productive
40,Guernsey,farm_alpha,37,4966.821,23.4,72.7,16780.07,productive
40,Guernsey,farm_alpha,38,5005.911,23.9,58.9,15352.227,productive
40,Guernsey,farm_alpha,38,5007.416,23.9,58.9,15793.148,productive
40,Guernsey,farm_alpha,39,5080.127,15.7,53.1,13475.928,productive
40,Guernsey,farm_alpha,39,5084.816,15.7,53.1,14895.064,productive
40,Guernsey,farm_alpha,40,5096.791,21.6,31.8,13358.278,productive
40,Guernsey,farm_alpha,40,5113.733,21.6,31.8,13483.871,productive
40,Guernsey,farm_alpha,41,5159.684,17.7,44.5,14975.184,productive
40,Guernsey,farm_alpha,41,5236.167,17.7,44.5,13427.477,productive
41,Jersey,farm_alpha,0,997.752,16.9,42.1,10720.486,unproductive
41,Jersey,farm_alpha,0,1044.077,16.9,42.1,10779.489,unproductive
41,Jersey,farm_alpha,1,1093.926,19.2,40.4,10113.879,unproductive
41,Jersey,farm_alpha,1,1136.978,19.2,40.4,9695.631,unproductive
41,Jersey,farm_alpha,2,1180.406,19.3,49.5,11111.649,unproductive
41,Jersey,farm_alpha,2,1215.215,19.3,49.5,11695.85,unproductive
41,Jersey,farm_alpha,3,1313.604,22.6,37.3,11321.424,unproductive
41,Jersey,farm_alpha,3,1383.109,22.6,37.3,11111.4,unproductive
41,Jersey,farm_alpha,4,1470.307,16.7,54.1,12202.289,productive
41,Jersey,farm_alpha,4,1476.086,16.7,54.1,10467.151,unproductive
41,Jersey,farm_alpha,5,1516.065,22.7,44.8,10709.111,unproductive
41,Jersey,farm_alpha,5,1516.41,22.7,44.8,12017.031,productive
41,Jersey,farm_alpha,6,1560.186,24.6,72.1,13096.571,productive
41,Jersey,farm_alpha,6,1647.188,24.6,72.1,13188.548,productive
41,Jersey,farm_alpha,7,1671.456,22.4,46.0,12677.34,productive
41,Jersey,farm_alpha,7,1671.477,22.4,46.0,12320.892,productive
41,Jersey,farm_alpha,8,1695.751,20.7,41.8,12290.235,productive
41,Jersey,farm_alpha,8,1703.038,20.7,41.8,11588.665,unproductive
41,Jersey,farm_alpha,9,1717.34,22.6,60.4,11593.963,unproductive
41,Jersey,farm_alpha,9,1735.616,22.6,60.4,11607.882,unproductive
41,Jersey,farm_alpha,10,1796.973,19.4,72.0,13814.69,productive
41,Jersey,farm_alpha,10,1802.805,19.4,72.0,12041.957,productive
41,Jersey,farm_alpha,11,1883.416,24.9,61.0,12590.964,productive
41,Jersey,farm_alpha,11,1903.353,24.9,61.0,12227.378,productive
41,Jersey,farm_alpha,12,1941.275,23.6,77.8,14368.431,productive
41,Jersey,farm_alpha,12,1989.63,23.6,77.8,14001.297,productive
41,Jersey,farm_alpha,13,1984.717,21.6,78.4,13963.204,productive
41,Jersey,farm_alpha,13,2021.225,21.6,78.4,14389.086,productive
41,Jersey,farm_alpha,14,2109.722,23.9,77.2,14612.698,productive
41,Jersey,farm_alpha,14,2188.605,23.9,77.2,13248.003,productive
41,Jersey,farm_alpha,15,2280.249,18.9,31.5,10384.638,unproductive
41,Jersey,farm_alpha,15,2354.486,18.9,31.5,10541.736,unproductive
41,Jersey,farm_alpha,16,2378.605,24.1,59.0,12851.028,productive
41,Jersey,farm_alpha,16,2421.389,24.1,59.0,14143.514,productive
41,Jersey,farm_alpha,17,2420.919,24.0,69.7,13850.689,productive
41,Jersey,farm_alpha,17,2514.571,24.0,69.7,13242.87,productive
41,Jersey,farm_alpha,18,2572.011,22.9,75.4,13262.011,productive
41,Jersey,farm_alpha,18,2570.711,22.9,75.4,14358.515,productive
41,Jersey,farm_alpha,19,2623.389,15.3,75.6,12813.565,productive
41,Jersey,farm_alpha,19,2719.764,15.3,75.6,13016.846,productive
41,Jersey,farm_alpha,20,2795.062,24.7,67.6,13218.553,productive
41,Jersey,farm_alpha,20,2829.754,24.7,67.6,13669.689,productive
41,Jersey,farm_alpha,21,2859.246,18.7,69.8,14402.053,productive
41,Jersey,farm_alpha,21,2931.557,18.7,69.8,13760.219,productive
41,Jersey,farm_alpha,22,2950.999,19.6,79.5,13829.877,productive
41,Jersey,farm_alpha,22,2965.903,19.6,79.5,14493.737,productive
41,Jersey,farm_alpha,23,3060.446,20.2,69.6,13199.327,productive
41,Jersey,farm_alpha,23,3063.969,20.2,69.6,14096.331,productive
41,Jersey,farm_alpha,24,3114.487,19.8,55.0,13035.333,productive
41,Jersey,farm_alpha,24,3150.117,19.8,55.0,12920.195,productive
41,Jersey,farm_alpha,25,3201.916,23.4,42.9,13600.546,productive
41,Jersey,farm_alpha,25,3202.253,23.4,42.9,12483.073,productive
41,Jersey,farm_alpha,26,3197.272,15.5,75.2,14808.74,productive
41,Jersey,farm_alpha,26,3270.063,15.5,75.2,13211.821,productive
41,Jersey,farm_alpha,27,3296.297,17.3,52.6,13852.28,productive
41,Jersey,farm_alpha,27,3308.144,17.3,52.6,13721.966,productive
41,Jersey,farm_alpha,28,3326.839,23.1,30.0,12466.237,productive
41,Jersey,farm_alpha,28,3408.324,23.1,30.0,12680.343,productive
41,Jersey,farm_alpha,29,3425.978,18.8,71.3,15006.274,productive
41,Jersey,farm_alpha,29,3488.168,18.8,71.3,14743.301,productive
41,Jersey,farm_alpha,30,3487.63,21.0,36.6,13561.905,productive
41,Jersey,farm_alpha,30,3560.543,21.0,36.6,13078.256,productive
41,Jersey,farm_alpha,31,3637.526,16.4,67.6,13828.075,productive
41,Jersey,farm_alpha,31,3661.884,16.4,67.6,14882.934,productive
41,Jersey,farm_alpha,32,3682.289,18.2,53.8,12952.612,productive
41,Jersey,farm_alpha,32,3677.422,18.2,53.8,14403.2,productive
41,Jersey,farm_alpha,33,3695.151,19.7,67.9,15455.277,productive
41,Jersey,farm_alpha,33,3721.523,19.7,67.9,14633.414,productive
41,Jersey,farm_alpha,34,3720.822,22.1,39.5,14039.16,productive
41,Jersey,farm_alpha,34,3809.83,22.1,39.5,14296.053,productive
41,Jersey,farm_alpha,35,3823.727,24.0,56.5,14694.373,productive
41,Jersey,farm_alpha,35,3905.954,24.0,56.5,14527.526,productive
41,Jersey,farm_alpha,36,3963.893,20.2,48.8,13236.372,productive
41,Jersey,farm_alpha,36,4029.78,20.2,48.8,14109.311,productive
41,Jersey,farm_alpha,37,4104.442,16.9,37.6,12591.028,productive
41,Jersey,farm_alpha,37,4180.125,16.9,37.6,13630.731,productive
41,Jersey,farm_alpha,38,4249.418,23.4,67.5,15700.801,productive
41,Jersey,farm_alpha,38,4318.749,23.4,67.5,15565.276,productive
41,Jersey,farm_alpha,39,4405.399,16.4,52.3,14250.478,productive
41,Jersey,farm_alpha,39,4405.419,16.4,52.3,13367.453,productive
41,Jersey,farm_alpha,40,4460.788,16.5,62.9,14034.708,productive
41,Jersey,farm_alpha,40,4469.295,16.5,62.9,15327.103,productive
41,Jersey,farm_alpha,41,4538.448,15.1,69.2,15188.627,productive
41,Jersey,farm_alpha,41,4561.835,15.1,69.2,15458.959,productive
42,Jersey,farm_alpha,0,1029.718,23.4,43.8,10922.442,unproductive
42,Jersey,farm_alpha,0,1111.401,23.4,43.8,11521.199,unproductive
42,Jersey,farm_alpha,1,1112.414,22.8,66.0,12804.112,productive
42,Jersey,farm_alpha,1,1181.002,22.8,66.0,11807.027,unproductive
42,Jersey,farm_alpha,2,1186.167,23.4,48.7,11093.098,unproductive
42,Jersey,farm_alpha,2,1218.266,23.4,48.7,10791.27,unproductive
42,Jersey,farm_alpha,3,1293.536,15.4,75.2,11308.212,unproductive
42,Jersey,farm_alpha,3,1335.277,15.4,75.2,12883.275,productive
42,Jersey,farm_alpha,4,1435.269,19.7,61.3,11595.299,unproductive
42,Jersey,farm_alpha,4,1531.79,19.7,61.3,11713.485,unproductive
42,Jersey,farm_alpha,5,1539.381,18.1,52.1,11045.509,unproductive
42,Jersey,farm_alpha,5,1581.381,18.1,52.1,10836.094,unproductive
42,Jersey,farm_alpha,6,1677.351,21.0,71.9,13148.888,productive
42,Jersey,farm_alpha,6,1742.159,21.0,71.9,13845.542,productive
42,Jersey,farm_alpha,7,1833.594,22.1,35.6,10691.796,unproductive
42,Jersey,farm_alpha,7,1832.569,22.1,35.6,12237.927,productive
42,Jersey,farm_alpha,8,1879.568,20.5,52.9,12501.488,productive
42,Jersey,farm_alpha,8,1908.744,20.5,52.9,11539.952,unproductive
42,Jersey,farm_alpha,9,2006.937,20.9,38.6,12495.46,productive
42,Jersey,farm_alpha,9,2048.715,20.9,38.6,12560.747,productive
42,Jersey,farm_alpha,10,2102.086,22.0,49.9,12550.139,productive
42,Jersey,farm_alpha,10,2148.339,22.0,49.9,12893.235,productive
42,Jersey,farm_alpha,11,2186.278,18.7,44.8,12152.259,productive
42,Jersey,farm_alpha,11,2218.943,18.7,44.8,12700.225,productive
42,Jersey,farm_alpha,12,2271.292,23.6,50.8,11755.69,unproductive
42,Jersey,farm_alpha,12,2300.45,23.6,50.8,13016.515,productive
42,Jersey,farm_alpha,13,2322.296,23.5,64.1,13058.959,productive
42,Jersey,farm_alpha,13,2369.216,23.5,64.1,14107.173,productive
42,Jersey,farm_alpha,14,2441.66,18.2,48.2,11607.544,unproductive
42,Jersey,farm_alpha,14,2529.763,18.2,48.2,12382.892,productive
42,Jersey,farm_alpha,15,2626.029,15.7,34.6,11664.015,unproductive
42,Jersey,farm_alpha,15,2650.684,15.7,34.6,10855.012,unproductive
42,Jersey,farm_alpha,16,2728.567,24.3,67.0,14680.21,productive
42,Jersey,farm_alpha,16,2775.081,24.3,67.0,14901.636,productive
42,Jersey,farm_alpha,17,2786.322,22.1,77.1,14294.15,productive
42,Jersey,farm_alpha,17,2806.801,22.1,77.1,14839.171,productive
42,Jersey,farm_alpha,18,2813.694,21.5,58.8,14265.951,productive
42,Jersey,farm_alpha,18,2838.353,21.5,58.8,12645.438,productive
42,Jersey,farm_alpha,19,2877.352,22.6,75.6,13710.09,productive
42,Jersey,farm_alpha,19,2943.754,22.6,75.6,15205.126,productive
42,Jersey,farm_alpha,20,2943.472,23.5,77.0,14102.544,productive
42,Jersey,farm_alpha,20,3039.689,23.5,77.0,14270.133,productive
42,Jersey,farm_alpha,21,3115.313,20.3,63.5,13367.082,productive
42,Jersey,farm_alpha,21,3138.149,20.3,63.5,12849.62,productive
42,Jersey,farm_alpha,22,3219.222,18.8,76.8,13846.562,productive
42,Jersey,farm_alpha,22,3314.443,18.8,76.8,14834.873,productive
42,Jersey,farm_alpha,23,3364.935,18.1,31.7,11836.229,unproductive
42,Jersey,farm_alpha,23,3442.343,18.1,31.7,11735.544,unproductive
42,Jersey,farm_alpha,24,3503.038,24.8,56.6,13862.632,productive
42,Jersey,farm_alpha,24,3557.718,24.8,56.6,14891.539,productive
42,Jersey,farm_alpha,25,3582.85,16.5,73.6,15176.6,productive
42,Jersey,farm_alpha,25,3642.806,16.5,73.6,13805.987,productive
42,Jersey,farm_alpha,26,3711.571,23.2,69.3,15530.876,productive
42,Jersey,farm_alpha,26,3787.269,23.2,69.3,15632.868,productive
42,Jersey,farm_alpha,27,3810.031,22.7,56.0,14680.396,productive
42,Jersey,farm_alpha,27,3867.174,22.7,56.0,14497.276,productive
42,Jersey,farm_alpha,28,3908.104,19.0,64.5,14400.896,productive
42,Jersey,farm_alpha,28,3919.564,19.0,64.5,14705.131,productive
42,Jersey,farm_alpha,29,3915.229,15.5,69.4,14952.937,productive
42,Jersey,farm_alpha,29,3949.856,15.5,69.4,13554.919,productive
42,Jersey,farm_alpha,30,4028.598,17.0,36.6,12141.926,productive
42,Jersey,farm_alpha,30,4062.316,17.0,36.6,14016.862,productive
42,Jersey,farm_alpha,31,4057.662,19.7,52.7,14132.743,productive
42,Jersey,farm_alpha,31,4074.433,19.7,52.7,14299.799,productive
42,Jersey,farm_alpha,32,4083.673,23.5,36.1,13568.041,productive
42,Jersey,farm_alpha,32,4158.446,23.5,36.1,13455.069,productive
42,Jersey,farm_alpha,33,4163.433,23.4,79.1,16631.185,productive
42,Jersey,farm_alpha,33,4239.265,23.4,79.1,16631.831,productive
42,Jersey,farm_alpha,34,4304.505,22.7,40.1,14408.336,productive
42,Jersey,farm_alpha,34,4387.81,22.7,40.1,14862.655,productive
42,Jersey,farm_alpha,35,4416.629,21.4,77.5,15821.531,productive
42,Jersey,farm_alpha,35,4452.118,21.4,77.5,15273.03,productive
42,Jersey,farm_alpha,36,4506.644,19.9,53.4,15069.392,productive
42,Jersey,farm_alpha,36,4546.176,19.9,53.4,14526.834,productive
42,Jersey,farm_alpha,37,4608.206,19.6,70.1,14833.119,productive
42,Jersey,farm_alpha,37,4643.686,19.6,70.1,16080.141,productive
42,Jersey,farm_alpha,38,4686.83,15.7,60.7,14021.547,productive
42,Jersey,farm_alpha,38,4760.881,15.7,60.7,14573.281,productive
42,Jersey,farm_alpha,39,4824.959,15.8,56.6,14745.221,productive
42,Jersey,farm_alpha,39,4831.551,15.8,56.6,14161.062,productive
42,Jersey,farm_alpha,40,4918.384,24.9,38.1,13928.645,productive
42,Jersey,farm_alpha,40,5007.167,24.9,38.1,15104.807,productive
42,Jersey,farm_alpha,41,5026.29,20.8,69.3,15352.527,productive
42,Jersey,farm_alpha,41,5070.331,20.8,69.3,16547.097,productive
43,Jersey,farm_alpha,0,1014.835,22.9,31.2,10479.739,unproductive
43,Jersey,farm_alpha,0,1051.515,22.9,31.2,10814.56,unproductive
43,Jersey,farm_alpha,1,1126.062,16.7,71.7,11790.147,unproductive
43,Jersey,farm_alpha,1,1159.518,16.7,71.7,11160.533,unproductive
43,Jersey,farm_alpha,2,1232.895,21.5,77.2,12584.008,productive
43,Jersey,farm_alpha,2,1315.444,21.5,77.2,12052.671,productive
43,Jersey,farm_alpha,3,1383.401,23.8,50.4,12651.74,productive
43,Jersey,farm_alpha,3,1379.694,23.8,50.4,11635.498,unproductive
43,Jersey,farm_alpha,4,1451.391,23.9,41.3,11459.981,unproductive
43,Jersey,farm_alpha,4,1517.858,23.9,41.3,11879.828,unproductive
43,Jersey,farm_alpha,5,1555.11,21.1,63.4,11414.162,unproductive
43,Jersey,farm_alpha,5,1590.084,21.1,63.4,12768.539,productive
43,Jersey,farm_alpha,6,1624.485,18.2,44.8,10460.681,unproductive
43,Jersey,farm_alpha,6,1723.63,18.2,44.8,11197.692,unproductive
43,Jersey,farm_alpha,7,1766.031,18.0,47.2,10838.187,unproductive
43,Jersey,farm_alpha,7,1770.746,18.0,47.2,12111.689,productive
43,Jersey,farm_alpha,8,1809.392,24.1,46.2,12175.195,productive
43,Jersey,farm_alpha,8,1886.28,24.1,46.2,11190.566,unproductive
43,Jersey,farm_alpha,9,1929.386,24.9,42.5,12578.111,productive
43,Jersey,farm_alpha,9,1952.761,24.9,42.5,12308.835,productive
43,Jersey,farm_alpha,10,1973.885,23.5,75.3,12609.994,productive
43,Jersey,farm_alpha,10,1969.605,23.5,75.3,13576.375,productive
43,Jersey,farm_alpha,11,2028.651,22.0,31.6,10802.265,unproductive
43,Jersey,farm_alpha,11,2041.102,22.0,31.6,10543.166,unproductive
43,Jersey,farm_alpha,12,2069.135,21.6,53.3,12110.105,productive
43,Jersey,farm_alpha,12,2167.657,21.6,53.3,13393.232,productive
43,Jersey,farm_alpha,13,2210.383,21.2,32.1,11209.668,unproductive
43,Jersey,farm_alpha,13,2233.086,21.2,32.1,11837.306,unproductive
43,Jersey,farm_alpha,14,2230.802,20.7,51.6,12995.841,productive
43,Jersey,farm_alpha,14,2325.067,20.7,51.6,12136.746,productive
43,Jersey,farm_alpha,15,2342.926,16.1,59.9,12111.975,productive
43,Jersey,farm_alpha,15,2420.033,16.1,59.9,11668.506,unproductive
43,Jersey,farm_alpha,16,2421.822,16.1,34.7,12064.684,productive
43,Jersey,farm_alpha,16,2515.169,16.1,34.7,10481.714,unproductive
43,Jersey,farm_alpha,17,2512.898,19.1,31.7,11271.207,unproductive
43,Jersey,farm_alpha,17,2530.757,19.1,31.7,12508.593,productive
43,Jersey,farm_alpha,18,2539.393,21.6,50.2,12544.303,productive
43,Jersey,farm_alpha,18,2588.548,21.6,50.2,11899.772,unproductive
43,Jersey,farm_alpha,19,2656.1,19.2,37.4,12726.66,productive
43,Jersey,farm_alpha,19,2694.761,19.2,37.4,11735.456,unproductive
43,Jersey,farm_alpha,20,2745.985,15.9,35.9,11192.809,unproductive
43,Jersey,farm_alpha,20,2844.881,15.9,35.9,11409.791,unproductive
43,Jersey,farm_alpha,21,2862.488,17.3,70.3,13982.67,productive
43,Jersey,farm_alpha,21,2864.419,17.3,70.3,13745.144,productive
43,Jersey,farm_alpha,22,2865.934,16.9,50.6,12437.928,productive
43,Jersey,farm_alpha,22,2879.669,16.9,50.6,13572.197,productive
43,Jersey,farm_alpha,23,2919.599,21.6,67.5,14760.606,productive
43,Jersey,farm_alpha,23,2971.794,21.6,67.5,14751.002,productive
43,Jersey,farm_alpha,24,3032.973,20.9,45.9,12738.646,productive
43,Jersey,farm_alpha,24,3059.933,20.9,45.9,12939.5,productive
43,Jersey,farm_alpha,25,3100.084,19.5,74.9,14949.225,productive
43,Jersey,farm_alpha,25,3187.586,19.5,74.9,15253.595,productive
43,Jersey,farm_alpha,26,3247.268,20.6,37.2,12819.32,productive
43,Jersey,farm_alpha,26,3275.465,20.6,37.2,13050.652,productive
43,Jersey,farm_alpha,27,3300.161,18.9,49.7,14108.449,productive
43,Jersey,farm_alpha,27,3297.653,18.9,49.7,13625.859,productive
43,Jersey,farm_alpha,28,3358.307,20.6,58.1,13790.979,productive
43,Jersey,farm_alpha,28,3400.42,20.6,58.1,14719.823,productive
43,Jersey,farm_alpha,29,3465.828,21.3,49.8,13375.581,productive
43,Jersey,farm_alpha,29,3490.383,21.3,49.8,13427.639,productive
43,Jersey,farm_alpha,30,3564.887,19.9,65.6,14930.279,productive
43,Jersey,farm_alpha,30,3617.76,19.9,65.6,14706.285,productive
43,Jersey,farm_alpha,31,3624.638,22.4,64.5,15465.32,productive
43,Jersey,farm_alpha,31,3660.728,22.4,64.5,14281.75,productive
43,Jersey,farm_alpha,32,3657.54,17.8,53.2,12984.532,productive
43,Jersey,farm_alpha,32,3718.024,17.8,53.2,13112.95,productive
43,Jersey,farm_alpha,33,3781.843,17.7,33.1,13603.081,productive
43,Jersey,farm_alpha,33,3780.733,17.7,33.1,13293.06,productive
43,Jersey,farm_alpha,34,3837.831,20.0,79.6,14581.795,productive
43,Jersey,farm_alpha,34,3910.605,20.0,79.6,15083.745,productive
43,Jersey,farm_alpha,35,3915.534,17.7,31.5,11828.465,unproductive
43,Jersey,farm_alpha,35,3989.286,17.7,31.5,13756.228,productive
43,Jersey,farm_alpha,36,4009.113,17.1,39.4,12388.744,productive
43,Jersey,farm_alpha,36,4078.694,17.1,39.4,12455.278,productive
43,Jersey,farm_alpha,37,4095.621,19.6,31.7,12597.141,productive
43,Jersey,farm_alpha,37,4143.311,19.6,31.7,12243.425,productive
43,Jersey,farm_alpha,38,4151.546,20.9,43.8,13114.927,productive
43,Jersey,farm_alpha,38,4172.064,20.9,43.8,14387.353,productive
43,Jersey,farm_alpha,39,4269.118,21.9,45.2,14073.951,productive
43,Jersey,farm_alpha,39,4305.406,21.9,45.2,13990.058,productive
43,Jersey,farm_alpha,40,4404.498,22.3,44.8,14843.085,productive
43,Jersey,farm_alpha,40,4426.346,22.3,44.8,14567.885,productive
43,Jersey,farm_alpha,41,4444.711,17.5,48.3,13846.973,productive
43,Jersey,farm_alpha,41,4443.631,17.5,48.3,13632.787,productive
44,Guernsey,farm_alpha,0,1148.201,24.4,38.6,11073.781,productive
44,Guernsey,farm_alpha,0,1210.655,24.4,38.6,9214.445,unproductive
44,Guernsey,farm_alpha,1,1237.274,21.5,40.5,9878.228,unproductive
44,Guernsey,farm_alpha,1,1247.712,21.5,40.5,10307.402,unproductive
44,Guernsey,farm_alpha,2,1288.948,20.6,62.1,11026.775,productive
44,Guernsey,farm_alpha,2,1382.541,20.6,62.1,11241.706,productive
44,Guernsey,farm_alpha,3,1413.967,16.6,73.3,10962.332,productive
44,Guernsey,farm_alpha,3,1436.944,16.6,73.3,11325.516,productive
44,Guernsey,farm_alpha,4,1451.794,20.8,57.6,11989.422,productive
44,Guernsey,farm_alpha,4,1474.082,20.8,57.6,11983.2,productive
44,Guernsey,farm_alpha,5,1568.951,18.5,43.1,9798.678,unproductive
44,Guernsey,farm_alpha,5,1608.228,18.5,43.1,11165.608,productive
44,Guernsey,farm_alpha,6,1658.049,20.1,62.0,11680.323,productive
44,Guernsey,farm_alpha,6,1689.336,20.1,62.0,11019.557,productive
44,Guernsey,farm_alpha,7,1753.296,16.3,58.2,10966.254,productive
44,Guernsey,farm_alpha,7,1750.982,16.3,58.2,10532.396,unproductive
44,Guernsey,farm_alpha,8,1823.262,23.6,79.5,13352.916,productive
44,Guernsey,farm_alpha,8,1903.221,23.6,79.5,12106.089,productive
44,Guernsey,farm_alpha,9,1918.125,18.3,63.5,10647.257,unproductive
44,Guernsey,farm_alpha,9,1937.654,18.3,63.5,12587.029,productive
44,Guernsey,farm_alpha,10,1980.231,24.8,32.2,10949.332,productive
44,Guernsey,farm_alpha,10,1977.963,24.8,32.2,10402.0,unproductive
44,Guernsey,farm_alpha,11,2048.922,24.3,63.3,11783.193,productive
44,Guernsey,farm_alpha,11,2128.984,24.3,63.3,11907.773,productive
44,Guernsey,farm_alpha,12,2148.07,24.7,76.0,14132.795,productive
44,Guernsey,farm_alpha,12,2239.454,24.7,76.0,13125.191,productive
44,Guernsey,farm_alpha,13,2269.053,19.4,79.9,13476.398,productive
44,Guernsey,farm_alpha,13,2322.074,19.4,79.9,13781.527,productive
44,Guernsey,farm_alpha,14,2403.432,22.2,68.6,13212.096,productive
44,Guernsey,farm_alpha,14,2417.806,22.2,68.6,13537.8,productive
44,Guernsey,farm_alpha,15,2447.884,21.9,78.9,12847.167,productive
44,Guernsey,farm_alpha,15,2453.307,21.9,78.9,12930.768,productive
44,Guernsey,farm_alpha,16,2468.855,24.4,33.1,10546.665,unproductive
44,Guernsey,farm_alpha,16,2500.236,24.4,33.1,11861.582,productive
44,Guernsey,farm_alpha,17,2556.713,24.9,50.2,11677.107,productive
44,Guernsey,farm_alpha,17,2566.113,24.9,50.2,12459.018,productive
44,Guernsey,farm_alpha,18,2661.12,15.6,61.6,13057.091,productive
44,Guernsey,farm_alpha,18,2694.331,15.6,61.6,12301.848,productive
44,Guernsey,farm_alpha,19,2726.942,23.5,56.7,12496.793,productive
44,Guernsey,farm_alpha,19,2776.93,23.5,56.7,13652.697,productive
44,Guernsey,farm_alpha,20,2828.228,17.9,32.4,11524.547,productive
44,Guernsey,farm_alpha,20,2902.455,17.9,32.4,11641.325,productive
44,Guernsey,farm_alpha,21,2908.361,21.4,75.8,13727.652,productive
44,Guernsey,farm_alpha,21,2909.353,21.4,75.8,13976.403,productive
44,Guernsey,farm_alpha,22,2981.706,20.1,77.6,14666.701,productive
44,Guernsey,farm_alpha,22,3007.996,20.1,77.6,12828.346,productive
44,Guernsey,farm_alpha,23,3068.451,20.7,38.1,11244.76,productive
44,Guernsey,farm_alpha,23,3104.753,20.7,38.1,11769.031,productive
44,Guernsey,farm_alpha,24,3172.001,15.5,38.1,11454.77,productive
44,Guernsey,farm_alpha,24,3189.62,15.5,38.1,12253.388,productive
44,Guernsey,farm_alpha,25,3259.654,22.8,45.5,11818.007,productive
44,Guernsey,farm_alpha,25,3307.49,22.8,45.5,11786.823,productive
44,Guernsey,farm_alpha,26,3342.443,20.7,37.1,12885.112,productive
44,Guernsey,farm_alpha,26,3381.286,20.7,37.1,12648.146,productive
44,Guernsey,farm_alpha,27,3394.092,18.7,72.3,12954.888,productive
44,Guernsey,farm_alpha,27,3393.579,18.7,72.3,13674.388,productive
44,Guernsey,farm_alpha,28,3417.412,18.0,42.6,12908.8,productive
44,Guernsey,farm_alpha,28,3470.276,18.0,42.6,13001.106,productive
44,Guernsey,farm_alpha,29,3500.247,24.7,78.6,15347.967,productive
44,Guernsey,farm_alpha,29,3556.894,24.7,78.6,14517.861,productive
44,Guernsey,farm_alpha,30,3633.723,16.3,65.3,13730.09,productive
44,Guernsey,farm_alpha,30,3658.895,16.3,65.3,12469.996,productive
44,Guernsey,farm_alpha,31,3677.554,17.3,47.7,11739.25,productive
44,Guernsey,farm_alpha,31,3709.114,17.3,47.7,13604.195,productive
44,Guernsey,farm_alpha,32,3728.985,21.5,37.4,12240.934,productive
44,Guernsey,farm_alpha,32,3754.735,21.5,37.4,12434.439,productive
44,Guernsey,farm_alpha,33,3803.453,24.5,62.1,14417.706,productive
44,Guernsey,farm_alpha,33,3807.422,24.5,62.1,13256.712,productive
44,Guernsey,farm_alpha,34,3823.614,21.2,35.9,13378.156,productive
44,Guernsey,farm_alpha,34,3841.898,21.2,35.9,11937.762,productive
44,Guernsey,farm_alpha,35,3898.399,18.1,40.3,13420.927,productive
44,Guernsey,farm_alpha,35,3896.32,18.1,40.3,12708.076,productive
44,Guernsey,farm_alpha,36,3908.272,15.1,42.2,13160.579,productive
44,Guernsey,farm_alpha,36,3970.53,15.1,42.2,11619.248,productive
44,Guernsey,farm_alpha,37,4059.063,23.6,41.1,13811.69,productive
44,Guernsey,farm_alpha,37,4120.823,23.6,41.1,13707.262,productive
44,Guernsey,farm_alpha,38,4162.747,21.7,33.9,13186.251,productive
44,Guernsey,farm_alpha,38,4158.363,21.7,33.9,13140.263,productive
44,Guernsey,farm_alpha,39,4228.902,17.8,34.6,13037.535,productive
44,Guernsey,farm_alpha,39,4325.811,17.8,34.6,12929.255,productive
44,Guernsey,farm_alpha,40,4374.24,24.2,54.0,15262.174,productive
44,Guernsey,farm_alpha,40,4409.566,24.2,54.0,15377.335,productive
44,Guernsey,farm_alpha,41,4494.429,20.5,52.7,13554.27,productive
44,Guernsey,farm_alpha,41,4555.956,20.5,52.7,15089.61,productive
45,Holstein,farm_alpha,0,1262.134,16.3,51.6,20435.196,unproductive
45,Holstein,farm_alpha,0,1261.772,16.3,51.6,21494.831,unproductive
45,Holstein,farm_alpha,1,1329.914,22.4,31.5,20595.247,unproductive
45,Holstein,farm_alpha,1,1387.601,22.4,31.5,21188.281,unproductive
45,Holstein,farm_alpha,2,1429.182,19.7,37.3,21098.069,unproductive
45,Holstein,farm_alpha,2,1459.021,19.7,37.3,21040.67,unproductive
45,Holstein,farm_alpha,3,1515.012,20.1,65.7,22123.776,unproductive
