cow_id,farm_id,day,hour,steps,temperature,humidity
35,1,12,11,158,15.4,77.2
35,1,12,12,185,18.9,76.5
35,1,12,13,176,21.9,55.5
35,1,12,14,81,15.7,71.4
35,1,12,15,52,19.1,76.3
35,1,12,16,141,17.7,45.9
35,1,12,17,55,22.5,33.8
35,1,12,18,111,22.9,67.1
35,1,12,19,119,15.3,44.2
35,1,12,20,197,16.2,64.5
35,1,12,21,68,20.0,72.0
35,1,12,22,101,17.3,33.2
35,1,12,23,163,17.8,78.7
35,1,13,0,137,17.0,53.3
35,1,13,1,154,19.5,42.8
35,1,13,2,158,23.8,34.0
35,1,13,3,165,18.4,77.8
35,1,13,4,104,20.8,30.8
35,1,13,5,137,21.8,30.1
35,1,13,6,119,21.0,53.3
35,1,13,7,98,16.4,39.0
35,1,13,8,125,15.2,50.9
35,1,13,9,183,19.9,71.2
35,1,13,10,116,16.9,54.4
35,1,13,11,100,24.9,45.7
35,1,13,12,138,17.7,67.4
35,1,13,13,101,16.2,66.6
35,1,13,14,166,24.7,55.3
35,1,13,15,167,15.9,38.6
35,1,13,16,180,16.0,34.6
35,1,13,17,136,17.0,57.9
35,1,13,18,144,18.7,62.5
35,1,13,19,190,15.1,79.5
35,1,13,20,86,17.6,55.3
35,1,13,21,188,19.0,54.2
35,1,13,22,107,21.3,39.7
35,1,13,23,152,21.8,51.5
35,1,14,0,190,16.5,75.3
35,1,14,1,104,22.8,32.9
35,1,14,2,185,23.6,39.9
35,1,14,3,101,20.8,68.5
35,1,14,4,76,21.6,54.9
35,1,14,5,160,21.6,51.6
35,1,14,6,186,17.0,52.6
35,1,14,7,196,15.4,72.8
35,1,14,8,62,15.6,66.5
35,1,14,9,108,20.8,54.3
35,1,14,10,97,19.4,39.6
35,1,14,11,148,15.8,67.0
35,1,14,12,107,22.5,33.2
35,1,14,13,58,17.2,59.7
35,1,14,14,147,18.1,75.6
35,1,14,15,129,22.9,33.8
35,1,14,16,139,24.8,33.1
35,1,14,17,65,20.4,30.9
35,1,14,18,152,19.2,56.4
35,1,14,19,192,20.9,73.7
35,1,14,20,195,19.9,64.6
35,1,14,21,83,22.2,52.9
35,1,14,22,200,23.4,56.6
35,1,14,23,50,20.0,62.0
35,1,15,0,63,22.0,72.1
35,1,15,1,188,18.9,59.1
35,1,15,2,137,20.3,53.0
35,1,15,3,52,18.0,76.6
35,1,15,4,60,19.1,39.8
35,1,15,5,130,16.0,53.2
35,1,15,6,117,16.8,62.2
35,1,15,7,120,18.9,58.5
35,1,15,8,152,15.0,72.3
35,1,15,9,171,23.4,57.7
35,1,15,10,88,22.1,58.5
35,1,15,11,73,17.4,37.0
35,1,15,12,155,20.9,43.2
35,1,15,13,110,16.3,73.2
35,1,15,14,106,15.7,45.2
35,1,15,15,99,22.9,58.8
35,1,15,16,121,22.6,70.1
35,1,15,17,177,16.6,73.8
35,1,15,18,72,23.7,63.6
35,1,15,19,178,16.9,53.3
35,1,15,20,188,24.5,44.0
35,1,15,21,188,24.2,45.5
35,1,15,22,92,15.3,73.7
35,1,15,23,73,17.1,39.5
35,1,16,0,185,17.8,58.1
35,1,16,1,180,22.8,68.2
35,1,16,2,122,21.0,71.6
35,1,16,3,136,23.0,51.3
35,1,16,4,123,16.4,79.0
35,1,16,5,123,22.0,41.7
35,1,16,6,124,22.4,38.7
35,1,16,7,91,22.2,49.5
35,1,16,8,158,22.1,67.4
35,1,16,9,168,21.1,69.4
35,1,16,10,166,15.7,40.4
35,1,16,11,191,24.5,70.6
35,1,16,12,190,18.8,32.0
35,1,16,13,159,18.2,64.7
35,1,16,14,92,20.0,36.3
35,1,16,15,124,19.2,72.5
35,1,16,16,100,16.0,58.8
35,1,16,17,119,22.3,58.7
35,1,16,18,127,15.2,79.1
35,1,16,19,85,19.7,62.2
35,1,16,20,62,20.8,63.6
35,1,16,21,88,24.0,73.5
35,1,16,22,105,19.7,32.2
35,1,16,23,125,22.5,79.1
35,1,17,0,182,22.7,68.8
35,1,17,1,91,23.5,53.8
35,1,17,2,149,18.0,74.6
35,1,17,3,168,15.8,68.3
35,1,17,4,89,15.4,30.2
35,1,17,5,180,22.3,40.8
35,1,17,6,51,23.6,31.5
35,1,17,7,145,24.2,57.1
35,1,17,8,124,19.8,63.9
35,1,17,9,102,16.3,50.5
35,1,17,10,142,23.9,76.9
35,1,17,11,156,16.6,74.6
35,1,17,12,200,18.9,70.2
35,1,17,13,73,20.5,75.4
35,1,17,14,185,23.9,52.1
35,1,17,15,191,16.4,52.0
35,1,17,16,93,16.9,35.4
35,1,17,17,179,24.5,62.9
35,1,17,18,81,19.5,73.0
35,1,17,19,105,18.4,35.2
35,1,17,20,65,20.9,65.3
35,1,17,21,50,22.9,42.5
35,1,17,22,117,24.8,69.5
35,1,17,23,184,22.7,66.0
35,1,18,0,198,15.2,63.4
35,1,18,1,199,23.1,43.8
35,1,18,2,69,23.8,60.2
35,1,18,3,89,24.2,70.9
35,1,18,4,136,22.1,60.9
35,1,18,5,106,24.7,56.0
35,1,18,6,162,24.4,54.6
35,1,18,7,128,19.4,67.7
35,1,18,8,133,15.9,65.3
35,1,18,9,77,16.3,34.4
35,1,18,10,65,18.1,75.0
35,1,18,11,70,15.9,70.9
35,1,18,12,81,16.3,75.2
35,1,18,13,187,21.4,52.3
35,1,18,14,51,19.2,53.3
35,1,18,15,64,19.6,58.0
35,1,18,16,170,18.4,30.0
35,1,18,17,113,22.8,33.0
35,1,18,18,101,17.9,35.4
35,1,18,19,170,24.1,76.4
35,1,18,20,191,16.3,58.3
35,1,18,21,145,23.2,34.8
35,1,18,22,52,17.8,76.3
35,1,18,23,68,15.2,68.0
35,1,19,0,180,15.3,64.1
35,1,19,1,170,21.4,57.6
35,1,19,2,86,16.0,70.5
35,1,19,3,91,21.8,57.3
35,1,19,4,78,18.4,62.0
35,1,19,5,173,17.7,72.0
35,1,19,6,55,21.9,54.4
35,1,19,7,197,17.2,71.4
35,1,19,8,95,16.0,39.6
35,1,19,9,95,15.5,56.6
35,1,19,10,179,21.1,77.3
35,1,19,11,181,15.4,60.1
35,1,19,12,89,24.9,75.0
35,1,19,13,180,22.0,43.8
35,1,19,14,157,15.9,45.8
35,1,19,15,80,18.3,61.6
35,1,19,16,195,20.4,52.0
35,1,19,17,104,17.0,40.1
35,1,19,18,167,18.3,37.3
35,1,19,19,95,24.2,78.2
35,1,19,20,61,16.6,43.9
35,1,19,21,114,22.5,41.7
35,1,19,22,66,24.8,73.4
35,1,19,23,133,16.3,71.0
35,1,20,0,198,17.4,45.0
35,1,20,1,177,22.2,43.0
35,1,20,2,58,15.6,34.2
35,1,20,3,161,18.2,57.6
35,1,20,4,58,22.9,43.7
35,1,20,5,148,18.7,73.8
35,1,20,6,71,24.4,59.8
35,1,20,7,96,22.0,63.1
35,1,20,8,88,15.6,35.8
35,1,20,9,134,18.9,63.7
35,1,20,10,88,15.2,64.6
35,1,20,11,63,22.8,50.5
35,1,20,12,131,18.9,31.5
35,1,20,13,103,24.7,48.5
35,1,20,14,126,19.9,65.8
35,1,20,15,94,15.6,56.1
35,1,20,16,94,24.8,48.8
35,1,20,17,56,20.0,67.0
35,1,20,18,158,24.1,63.9
35,1,20,19,102,18.3,30.4
35,1,20,20,200,21.9,77.1
35,1,20,21,155,20.9,62.6
35,1,20,22,162,15.3,57.6
35,1,20,23,161,16.1,70.2
35,1,21,0,64,15.8,59.1
35,1,21,1,153,17.6,39.5
35,1,21,2,181,17.7,38.6
35,1,21,3,135,17.5,41.8
35,1,21,4,55,17.7,42.8
35,1,21,5,61,23.9,78.3
35,1,21,6,191,22.7,78.2
35,1,21,7,143,23.2,59.4
35,1,21,8,87,20.7,60.9
35,1,21,9,99,15.9,40.9
35,1,21,10,101,16.7,44.6
35,1,21,11,89,23.9,43.7
35,1,21,12,187,17.8,79.4
35,1,21,13,139,18.9,41.0
35,1,21,14,169,16.3,35.0
35,1,21,15,87,23.9,47.8
35,1,21,16,137,18.9,33.5
35,1,21,17,152,23.8,35.5
35,1,21,18,50,15.6,78.6
35,1,21,19,62,17.1,54.8
35,1,21,20,99,22.3,38.1
35,1,21,21,150,21.3,71.2
35,1,21,22,82,19.8,61.9
35,1,21,23,109,17.1,32.6
35,1,22,0,193,18.2,66.7
35,1,22,1,54,19.9,39.4
35,1,22,2,113,17.1,41.9
35,1,22,3,73,15.6,64.7
35,1,22,4,104,18.9,58.9
35,1,22,5,184,22.4,59.9
35,1,22,6,105,17.8,66.9
35,1,22,7,87,24.6,41.8
35,1,22,8,79,25.0,71.3
35,1,22,9,149,20.4,54.8
35,1,22,10,81,22.5,73.0
35,1,22,11,101,20.1,39.1
35,1,22,12,139,24.4,65.3
35,1,22,13,191,20.1,68.6
35,1,22,14,135,15.4,45.9
35,1,22,15,164,22.8,74.7
35,1,22,16,183,18.6,58.4
35,1,22,17,117,19.7,40.2
35,1,22,18,144,15.3,48.1
35,1,22,19,187,20.2,62.9
35,1,22,20,111,22.8,71.7
35,1,22,21,112,19.6,54.9
35,1,22,22,147,16.7,76.8
35,1,22,23,94,20.4,47.2
35,1,23,0,153,23.7,71.9
35,1,23,1,115,21.2,54.3
35,1,23,2,137,24.3,59.4
35,1,23,3,83,19.7,35.6
35,1,23,4,51,22.5,78.4
35,1,23,5,172,20.0,58.7
35,1,23,6,155,22.4,36.7
35,1,23,7,146,22.5,50.0
35,1,23,8,137,18.8,71.3
35,1,23,9,64,25.0,65.6
35,1,23,10,118,19.9,67.3
35,1,23,11,56,19.4,70.1
35,1,23,12,72,16.0,50.8
35,1,23,13,152,18.1,67.6
35,1,23,14,180,22.5,38.8
35,1,23,15,79,22.0,56.0
35,1,23,16,112,21.7,67.6
35,1,23,17,154,20.4,61.7
35,1,23,18,145,24.9,33.9
35,1,23,19,152,15.6,45.9
35,1,23,20,176,17.4,69.1
35,1,23,21,189,16.6,44.9
35,1,23,22,122,24.5,53.4
35,1,23,23,135,20.6,62.9
35,1,24,0,162,17.9,69.6
35,1,24,1,60,20.4,30.7
35,1,24,2,78,20.4,78.1
35,1,24,3,184,21.9,51.0
35,1,24,4,131,20.9,35.2
35,1,24,5,88,18.1,38.4
35,1,24,6,194,19.1,61.1
35,1,24,7,137,17.5,73.7
35,1,24,8,62,21.6,60.9
35,1,24,9,96,18.1,54.8
35,1,24,10,115,23.2,37.3
35,1,24,11,68,19.1,65.0
35,1,24,12,57,22.3,78.8
35,1,24,13,68,20.4,55.0
35,1,24,14,85,18.3,69.1
35,1,24,15,147,17.0,31.2
35,1,24,16,123,24.4,74.7
35,1,24,17,160,24.3,54.0
35,1,24,18,100,18.5,39.0
35,1,24,19,197,17.6,65.1
35,1,24,20,185,18.0,65.6
35,1,24,21,70,15.8,46.5
35,1,24,22,84,20.9,41.1
35,1,24,23,164,16.0,45.8
35,1,25,0,106,18.5,46.1
35,1,25,1,77,24.3,73.2
35,1,25,2,134,19.3,61.1
35,1,25,3,197,24.7,61.7
35,1,25,4,172,15.3,56.0
35,1,25,5,96,16.7,59.7
35,1,25,6,132,16.1,34.1
35,1,25,7,138,18.1,64.6
35,1,25,8,135,23.8,69.0
35,1,25,9,94,24.3,62.1
35,1,25,10,137,16.0,65.2
35,1,25,11,149,15.9,78.6
35,1,25,12,197,17.7,74.8
35,1,25,13,64,19.1,40.0
35,1,25,14,130,20.5,32.7
35,1,25,15,185,21.4,68.2
35,1,25,16,158,15.6,48.6
35,1,25,17,175,18.9,36.7
35,1,25,18,166,24.9,78.7
35,1,25,19,113,21.8,70.1
35,1,25,20,164,24.7,62.0
35,1,25,21,63,19.8,65.0
35,1,25,22,63,22.0,43.3
35,1,25,23,84,18.8,42.6
35,1,26,0,71,23.4,58.4
35,1,26,1,153,16.5,33.2
35,1,26,2,171,23.9,37.7
35,1,26,3,161,22.9,42.4
35,1,26,4,144,19.3,58.5
35,1,26,5,138,21.9,50.4
35,1,26,6,121,24.4,45.5
35,1,26,7,152,17.6,47.6
35,1,26,8,94,19.6,71.3
35,1,26,9,166,20.4,42.5
35,1,26,10,195,16.8,47.1
35,1,26,11,54,16.5,78.0
35,1,26,12,198,20.4,59.7
35,1,26,13,142,16.6,47.4
35,1,26,14,173,21.5,77.3
35,1,26,15,73,16.9,67.2
35,1,26,16,92,17.0,58.4
35,1,26,17,85,17.2,52.9
35,1,26,18,82,24.6,77.8
35,1,26,19,162,24.9,50.7
35,1,26,20,91,18.8,43.0
35,1,26,21,138,22.5,40.7
35,1,26,22,100,15.6,37.4
35,1,26,23,188,21.5,51.7
35,1,27,0,181,21.2,56.2
35,1,27,1,92,24.5,57.4
35,1,27,2,90,17.1,72.6
35,1,27,3,60,24.2,45.2
35,1,27,4,63,20.3,56.9
35,1,27,5,112,23.8,64.9
35,1,27,6,182,18.3,67.2
35,1,27,7,53,24.4,35.4
35,1,27,8,102,23.7,43.5
35,1,27,9,100,19.4,56.5
35,1,27,10,89,18.5,44.5
35,1,27,11,73,15.9,48.8
35,1,27,12,96,20.2,68.9
35,1,27,13,112,21.6,48.4
35,1,27,14,68,17.0,45.8
35,1,27,15,114,18.7,73.3
35,1,27,16,127,18.2,77.8
35,1,27,17,159,24.8,62.1
35,1,27,18,58,19.9,33.1
35,1,27,19,114,17.1,51.0
35,1,27,20,94,19.5,45.7
35,1,27,21,94,18.0,57.5
35,1,27,22,54,18.7,69.0
35,1,27,23,56,15.2,57.1
35,1,28,0,79,24.1,69.8
35,1,28,1,134,21.8,78.1
35,1,28,2,93,15.1,55.0
35,1,28,3,182,20.9,50.4
35,1,28,4,196,23.3,52.4
35,1,28,5,160,15.7,73.5
35,1,28,6,86,22.7,59.8
35,1,28,7,69,18.7,46.0
35,1,28,8,124,18.5,74.8
35,1,28,9,101,16.8,69.0
35,1,28,10,55,16.1,77.0
35,1,28,11,95,23.6,51.2
35,1,28,12,63,18.4,64.5
35,1,28,13,200,24.2,59.3
35,1,28,14,78,19.1,51.8
35,1,28,15,149,21.3,32.1
35,1,28,16,171,17.4,63.2
35,1,28,17,103,23.7,75.8
35,1,28,18,172,17.9,32.3
35,1,28,19,56,20.8,45.3
35,1,28,20,101,15.7,47.8
35,1,28,21,58,19.9,63.3
35,1,28,22,141,22.7,33.3
35,1,28,23,148,21.5,55.5
35,1,29,0,115,23.2,53.6
35,1,29,1,83,24.3,78.0
35,1,29,2,81,22.4,51.7
35,1,29,3,184,16.0,40.1
35,1,29,4,198,17.5,66.7
35,1,29,5,116,22.9,63.8
35,1,29,6,150,17.2,55.7
35,1,29,7,109,24.9,31.3
35,1,29,8,120,15.4,49.7
35,1,29,9,168,21.0,73.2
35,1,29,10,128,20.0,37.7
35,1,29,11,83,20.7,58.3
35,1,29,12,152,18.0,35.7
35,1,29,13,177,24.1,38.6
35,1,29,14,77,24.8,79.9
35,1,29,15,71,15.9,43.8
35,1,29,16,173,18.3,39.2
35,1,29,17,53,22.1,44.1
35,1,29,18,185,22.0,69.6
35,1,29,19,124,21.8,38.7
35,1,29,20,158,24.5,39.8
35,1,29,21,68,20.5,59.6
35,1,29,22,122,18.3,64.7
35,1,29,23,50,21.9,58.7
36,1,0,0,106,22.5,47.2
36,1,0,1,165,22.8,65.4
36,1,0,2,180,22.4,66.2
36,1,0,3,137,21.0,43.1
36,1,0,4,68,23.6,51.0
36,1,0,5,111,23.7,76.8
36,1,0,6,67,22.6,74.7
36,1,0,7,161,17.2,47.2
36,1,0,8,58,20.4,49.4
36,1,0,9,107,21.2,58.7
36,1,0,10,109,17.9,74.6
36,1,0,11,200,18.5,54.0
36,1,0,12,87,24.1,72.8
36,1,0,13,71,16.1,71.6
36,1,0,14,94,18.3,41.4
36,1,0,15,58,15.5,68.2
36,1,0,16,61,22.1,30.3
36,1,0,17,143,19.8,48.8
36,1,0,18,117,22.5,65.7
36,1,0,19,72,20.8,75.5
36,1,0,20,142,15.2,32.3
36,1,0,21,62,20.0,65.3
36,1,0,22,79,16.0,52.1
36,1,0,23,107,23.8,43.4
36,1,1,0,137,15.7,31.9
36,1,1,1,172,16.2,73.0
36,1,1,2,54,24.0,58.9
36,1,1,3,167,19.7,78.1
36,1,1,4,164,16.3,35.5
36,1,1,5,161,16.7,74.6
36,1,1,6,119,15.4,52.7
36,1,1,7,136,20.8,42.1
36,1,1,8,173,21.5,65.9
36,1,1,9,174,24.4,54.1
36,1,1,10,106,23.2,53.4
36,1,1,11,138,22.0,76.9
36,1,1,12,55,24.9,65.3
36,1,1,13,143,22.7,78.7
36,1,1,14,191,24.0,42.7
36,1,1,15,122,21.1,40.0
36,1,1,16,102,20.7,75.4
36,1,1,17,195,20.1,67.1
36,1,1,18,61,23.4,79.4
36,1,1,19,137,16.0,61.6
36,1,1,20,70,16.8,60.2
36,1,1,21,94,20.8,67.0
36,1,1,22,92,15.7,58.7
36,1,1,23,89,17.2,77.0
36,1,2,0,119,22.3,62.6
36,1,2,1,164,16.2,56.1
36,1,2,2,125,15.1,33.1
36,1,2,3,168,15.7,37.1
36,1,2,4,79,22.2,64.1
36,1,2,5,98,18.0,61.3
36,1,2,6,171,23.6,78.7
36,1,2,7,155,18.7,36.0
36,1,2,8,175,18.7,66.6
36,1,2,9,66,15.2,42.6
36,1,2,10,133,15.5,50.0
36,1,2,11,77,17.2,66.4
36,1,2,12,162,23.5,73.5
36,1,2,13,72,20.7,36.1
36,1,2,14,66,24.2,30.8
36,1,2,15,111,20.9,58.8
36,1,2,16,198,20.1,48.9
36,1,2,17,146,20.0,47.8
36,1,2,18,62,22.8,49.7
36,1,2,19,129,20.3,47.1
36,1,2,20,50,17.5,63.5
36,1,2,21,146,21.8,30.2
36,1,2,22,82,21.5,37.8
36,1,2,23,82,19.3,50.0
36,1,3,0,197,21.1,45.9
36,1,3,1,169,22.5,74.0
36,1,3,2,52,19.7,37.5
36,1,3,3,148,15.5,57.2
36,1,3,4,160,20.4,42.2
36,1,3,5,120,21.8,45.6
36,1,3,6,157,21.6,67.3
36,1,3,7,130,16.8,36.8
36,1,3,8,196,16.6,74.2
36,1,3,9,67,22.5,48.2
36,1,3,10,83,17.6,66.6
36,1,3,11,93,17.5,60.3
36,1,3,12,99,19.2,45.2
36,1,3,13,191,24.7,77.2
36,1,3,14,153,15.7,64.5
36,1,3,15,152,19.9,59.0
36,1,3,16,160,22.4,32.3
36,1,3,17,81,23.6,33.9
36,1,3,18,63,19.8,31.4
36,1,3,19,198,22.3,60.9
36,1,3,20,197,23.0,32.1
36,1,3,21,114,22.9,35.8
36,1,3,22,52,18.0,38.4
36,1,3,23,170,24.2,48.5
36,1,4,0,148,21.7,61.7
36,1,4,1,56,17.5,79.6
36,1,4,2,67,17.4,52.0
36,1,4,3,166,21.3,71.6
36,1,4,4,84,16.4,78.3
36,1,4,5,176,21.6,44.6
36,1,4,6,90,21.4,46.2
36,1,4,7,125,22.5,42.1
36,1,4,8,193,22.7,78.3
36,1,4,9,104,16.7,46.9
36,1,4,10,153,15.6,56.0
36,1,4,11,176,22.7,66.5
36,1,4,12,98,17.4,42.3
36,1,4,13,177,21.9,72.3
36,1,4,14,149,21.3,46.6
36,1,4,15,196,18.7,53.5
36,1,4,16,89,18.3,70.7
36,1,4,17,55,15.3,60.3
36,1,4,18,121,23.5,77.1
36,1,4,19,54,15.8,52.7
36,1,4,20,133,21.3,40.2
36,1,4,21,152,23.0,40.1
36,1,4,22,167,17.7,74.9
36,1,4,23,137,23.3,47.0
36,1,5,0,93,19.0,65.9
36,1,5,1,73,15.3,46.0
36,1,5,2,53,18.6,49.8
36,1,5,3,114,21.2,32.6
36,1,5,4,68,20.2,53.4
36,1,5,5,83,16.7,48.5
36,1,5,6,68,15.2,46.3
36,1,5,7,97,16.8,32.1
36,1,5,8,168,20.4,63.0
36,1,5,9,95,18.3,56.5
36,1,5,10,83,18.4,44.5
36,1,5,11,193,23.8,70.1
36,1,5,12,60,15.9,55.8
36,1,5,13,69,19.7,77.7
36,1,5,14,62,20.6,46.4
36,1,5,15,186,15.8,54.9
36,1,5,16,115,15.9,38.6
36,1,5,17,104,15.6,49.1
36,1,5,18,149,24.7,48.0
36,1,5,19,50,17.6,41.7
36,1,5,20,182,16.5,40.2
36,1,5,21,117,20.4,76.4
36,1,5,22,81,20.0,36.0
36,1,5,23,75,24.4,62.4
36,1,6,0,96,15.1,61.3
36,1,6,1,156,21.1,65.5
36,1,6,2,124,22.4,35.7
36,1,6,3,129,24.0,36.0
36,1,6,4,76,18.1,42.7
36,1,6,5,77,24.3,55.4
36,1,6,6,121,16.3,55.8
36,1,6,7,88,21.6,70.3
36,1,6,8,166,20.1,34.6
36,1,6,9,166,24.3,45.0
36,1,6,10,66,16.2,44.2
36,1,6,11,62,19.3,49.1
36,1,6,12,177,22.5,38.4
36,1,6,13,131,21.7,62.6
36,1,6,14,128,15.3,77.8
36,1,6,15,96,15.7,55.6
36,1,6,16,132,18.1,70.0
36,1,6,17,80,20.9,48.1
36,1,6,18,159,21.5,64.8
36,1,6,19,63,16.7,41.5
36,1,6,20,153,17.3,46.0
36,1,6,21,152,19.5,43.1
36,1,6,22,149,22.4,60.6
36,1,6,23,83,18.9,39.0
36,1,7,0,134,20.4,51.7
36,1,7,1,170,23.7,70.2
36,1,7,2,122,17.2,43.7
36,1,7,3,122,17.1,56.7
36,1,7,4,61,23.0,52.7
36,1,7,5,129,23.0,67.2
36,1,7,6,50,15.0,62.0
36,1,7,7,91,15.1,47.4
36,1,7,8,54,24.8,73.2
36,1,7,9,119,22.2,53.3
36,1,7,10,76,20.9,39.2
36,1,7,11,193,17.6,37.9
36,1,7,12,78,24.1,78.8
36,1,7,13,79,22.5,53.7
36,1,7,14,157,23.4,55.1
36,1,7,15,178,20.1,61.7
36,1,7,16,82,16.6,70.8
36,1,7,17,144,21.9,68.1
36,1,7,18,94,20.3,67.8
36,1,7,19,59,23.7,78.4
36,1,7,20,188,24.0,43.8
36,1,7,21,199,16.1,59.6
36,1,7,22,63,15.3,45.5
36,1,7,23,58,22.2,41.6
36,1,8,0,129,15.6,41.5
36,1,8,1,57,23.7,63.2
36,1,8,2,149,20.4,67.7
36,1,8,3,162,17.9,62.5
36,1,8,4,150,17.7,39.3
36,1,8,5,83,24.6,47.9
36,1,8,6,86,22.8,32.7
36,1,8,7,152,16.0,66.3
36,1,8,8,165,18.7,52.1
36,1,8,9,50,19.5,65.3
36,1,8,10,137,22.3,59.0
36,1,8,11,75,17.3,72.1
36,1,8,12,145,20.2,43.8
36,1,8,13,51,17.7,31.2
36,1,8,14,82,18.7,44.0
36,1,8,15,120,24.0,49.6
36,1,8,16,121,16.3,61.1
36,1,8,17,159,19.5,66.3
36,1,8,18,110,20.5,45.9
36,1,8,19,135,19.5,32.1
36,1,8,20,60,21.6,52.9
36,1,8,21,107,18.0,79.5
36,1,8,22,94,16.9,55.1
36,1,8,23,89,22.8,64.6
36,1,9,0,96,16.2,33.1
36,1,9,1,105,16.8,31.0
36,1,9,2,132,16.5,50.4
36,1,9,3,83,24.9,62.3
36,1,9,4,180,24.4,34.7
36,1,9,5,77,15.7,51.9
36,1,9,6,158,17.7,67.3
36,1,9,7,175,18.7,48.4
36,1,9,8,105,20.8,54.4
36,1,9,9,173,16.3,77.1
36,1,9,10,180,25.0,73.6
36,1,9,11,54,22.6,64.7
36,1,9,12,187,19.6,46.6
36,1,9,13,107,21.4,36.3
36,1,9,14,179,21.2,68.6
36,1,9,15,94,23.2,69.0
36,1,9,16,99,19.3,40.0
36,1,9,17,168,16.0,54.6
36,1,9,18,180,24.3,46.0
36,1,9,19,97,20.1,44.6
36,1,9,20,200,23.8,67.9
36,1,9,21,182,18.2,30.6
36,1,9,22,187,24.1,35.1
36,1,9,23,111,21.6,70.8
36,1,10,0,111,16.0,37.7
36,1,10,1,171,23.3,54.8
36,1,10,2,131,22.6,75.7
36,1,10,3,150,20.2,68.2
36,1,10,4,179,17.0,67.5
36,1,10,5,58,16.4,70.2
36,1,10,6,145,15.8,42.6
36,1,10,7,163,15.3,74.8
36,1,10,8,99,24.5,73.3
36,1,10,9,99,19.6,35.7
36,1,10,10,184,17.5,32.9
36,1,10,11,126,20.6,73.7
36,1,10,12,144,23.8,55.4
36,1,10,13,71,19.5,50.2
36,1,10,14,174,23.5,77.5
36,1,10,15,73,15.8,75.6
36,1,10,16,170,23.3,70.3
36,1,10,17,108,20.9,51.6
36,1,10,18,64,20.5,47.7
36,1,10,19,192,20.1,52.6
36,1,10,20,54,15.2,37.1
36,1,10,21,128,22.6,60.2
36,1,10,22,136,17.8,57.6
36,1,10,23,194,17.1,58.8
36,1,11,0,184,24.4,49.2
36,1,11,1,134,23.0,76.7
36,1,11,2,171,23.4,66.7
36,1,11,3,92,17.3,55.6
36,1,11,4,171,23.9,61.7
36,1,11,5,185,16.9,50.2
36,1,11,6,81,18.9,79.3
36,1,11,7,133,23.3,40.8
36,1,11,8,92,17.0,67.5
36,1,11,9,56,15.5,65.9
36,1,11,10,179,18.8,36.6
36,1,11,11,113,16.8,34.7
36,1,11,12,162,22.9,78.0
36,1,11,13,126,23.7,70.5
36,1,11,14,59,17.5,56.5
36,1,11,15,102,21.4,52.1
36,1,11,16,166,21.3,59.6
36,1,11,17,63,17.3,71.7
36,1,11,18,120,23.4,73.8
36,1,11,19,68,24.9,46.8
36,1,11,20,153,24.4,62.4
36,1,11,21,73,23.6,37.7
36,1,11,22,52,23.0,65.9
36,1,11,23,51,15.8,66.6
36,1,12,0,119,16.1,67.2
36,1,12,1,180,15.9,67.7
36,1,12,2,85,19.0,64.3
36,1,12,3,159,15.1,56.8
36,1,12,4,199,18.3,57.0
36,1,12,5,60,20.5,32.5
36,1,12,6,54,24.7,77.4
36,1,12,7,155,24.8,47.0
36,1,12,8,135,18.3,40.2
36,1,12,9,139,22.2,75.1
36,1,12,10,165,16.2,32.2
36,1,12,11,148,17.3,70.6
36,1,12,12,161,22.0,61.5
36,1,12,13,167,21.5,53.4
36,1,12,14,95,21.3,79.5
36,1,12,15,142,15.2,44.0
36,1,12,16,78,22.4,42.0
36,1,12,17,153,18.5,61.2
36,1,12,18,104,22.4,43.8
36,1,12,19,66,24.9,76.9
36,1,12,20,120,23.1,79.7
36,1,12,21,143,19.7,40.3
36,1,12,22,68,22.2,35.5
36,1,12,23,131,24.4,78.1
36,1,13,0,147,22.3,42.5
36,1,13,1,66,18.5,78.0
36,1,13,2,191,20.4,40.3
36,1,13,3,174,19.5,30.6
36,1,13,4,197,15.7,53.4
36,1,13,5,182,17.5,67.8
36,1,13,6,131,18.7,38.1
36,1,13,7,169,20.9,44.9
36,1,13,8,90,23.1,57.2
36,1,13,9,197,21.8,62.8
36,1,13,10,179,18.1,49.1
36,1,13,11,88,19.3,69.2
36,1,13,12,63,16.6,73.6
36,1,13,13,194,20.0,32.0
36,1,13,14,80,23.2,73.0
36,1,13,15,73,17.2,52.9
36,1,13,16,180,18.6,42.4
36,1,13,17,109,19.1,37.6
36,1,13,18,98,18.3,32.3
36,1,13,19,164,17.0,56.9
36,1,13,20,105,24.0,59.3
36,1,13,21,179,20.2,39.5
36,1,13,22,111,16.4,65.3
36,1,13,23,137,21.5,30.3
36,1,14,0,96,20.2,46.1
36,1,14,1,182,20.3,60.5
36,1,14,2,55,15.5,74.7
36,1,14,3,184,16.3,60.4
36,1,14,4,138,24.7,73.3
36,1,14,5,93,24.5,35.8
36,1,14,6,80,19.7,61.5
36,1,14,7,143,19.3,33.0
36,1,14,8,94,17.5,72.1
36,1,14,9,154,16.4,30.6
36,1,14,10,108,18.0,75.4
36,1,14,11,181,22.3,54.3
36,1,14,12,174,17.6,59.8
36,1,14,13,183,20.2,43.2
36,1,14,14,155,24.2,76.8
36,1,14,15,163,24.0,70.4
36,1,14,16,72,18.7,59.6
36,1,14,17,171,19.7,43.6
36,1,14,18,153,23.0,61.1
